"","ID1","ID2","distance","sero1","phylo_grp1","sero2","phylo_grp2","change_st","distance_rank"
"9069","12291_2#1","12291_1#1",0.0148460000000341,"23F",16,"23F",16,0,1
"9070","12291_3#10","11657_2#55",41.739528,"19F",16,"19F",16,0,1
"9071","12291_3#46","12291_1#42",84.7112779999999,"23F",16,"23F",16,0,1
"9072","12291_3#49","11657_2#55",46.2601329999999,"19F",16,"19F",16,0,1
"9073","12291_3#64","13091_6#68",57.832594,"23F",16,"23F",16,0,1
"9074","12291_3#74","13091_5#78",52.784953,"13",16,"13",16,0,1
"9075","12291_3#8","11657_2#55",42.415023,"19F",16,"19F",16,0,1
"9076","12291_3#80","13091_5#78",54.521933,"13",16,"13",16,0,1
"9077","12291_5#11","11826_1#40",26.759915,"14",16,"14",16,0,1
"9078","12291_5#29","14673_4#3",53.504985,"9N",16,"9N",16,0,1
"9079","12291_5#34","11822_1#86",8.97440699999999,"23F",16,"23F",16,0,1
"9080","12291_5#42","14673_1#88",13.413361,"19A",16,"19A",16,0,1
"9081","12291_5#59","15608_2#81",23.991134,"9N",16,"9N",16,0,1
"9082","12291_6#25","12291_6#69",14.445157,"6A",16,"6A",16,0,1
"9083","12291_6#69","12291_6#25",14.445157,"6A",16,"6A",16,0,1
"9084","12837_3#47","14936_4#45",30.345223,"9N",16,"9N",16,0,1
"9085","12837_3#82","13470_1#37",73.547084,"23F",16,"23F",16,0,1
"9086","12837_5#27","12837_5#79",45.413913,"9N",16,"9N",16,0,1
"9087","12837_5#37","11826_1#48",59.2281180000001,"23F",16,"23F",16,0,1
"9088","12837_5#73","17175_7#77",57.42433,"13",16,"13",16,0,1
"9089","12837_5#79","12837_5#27",45.413913,"9N",16,"9N",16,0,1
"9090","13091_5#3","11657_2#55",52.257919,"19F",16,"19F",16,0,1
"9091","13091_5#6","11657_2#55",41.219918,"19F",16,"19F",16,0,1
"9092","13091_5#78","13091_6#21",37.1521160000001,"13",16,"13",16,0,1
"9093","13091_6#21","11893_8#26",25.282739,"13",16,"13",16,0,1
"9094","13091_6#63","12291_1#42",82.8109829999999,"23F",16,"23F",16,0,1
"9095","13091_6#68","19084_8#59",8.29891500000002,"23F",16,"23F",16,0,1
"9096","13154_2#30","11657_2#55",31.770439,"19F",16,"19F",16,0,1
"9097","13154_2#66","13091_5#78",72.210945,"13",16,"13",16,0,1
"9098","13154_2#88","12291_1#42",69.3530879999999,"23F",16,"23F",16,0,1
"9099","13353_7#67","11679_1#54",26.173499,"9N",16,"9N",16,0,1
"9100","13414_1#6","11511_7#35",110.194435,"9N",16,"9N",16,0,1
"9101","13414_1#79","12291_5#29",65.2259009999999,"9N",16,"9N",16,0,1
"9102","13414_2#73","15608_2#81",44.589958,"9N",16,"9N",16,0,1
"9103","13414_3#39","15608_2#81",46.356634,"9N",16,"9N",16,0,1
"9104","13414_8#42","12837_3#47",45.228337,"9N",16,"9N",16,0,1
"9105","13415_5#76","14412_2#24",50.268558,"9N",16,"9N",16,0,1
"9106","13415_8#33","14412_2#24",44.701307,"9N",16,"9N",16,0,1
"9107","13470_1#37","12837_3#82",73.547084,"23F",16,"23F",16,0,1
"9108","14412_1#9","14412_2#24",53.7573659999999,"9N",16,"9N",16,0,1
"9109","14412_2#24","13415_8#33",44.701307,"9N",16,"9N",16,0,1
"9110","14412_2#5","14936_4#45",30.1893399999999,"9N",16,"9N",16,0,1
"9111","14520_6#15","12837_3#82",84.614778,"23F",16,"23F",16,0,1
"9112","14673_1#20","22027_1#107",63.667072,"24",16,"24",16,0,1
"9113","14673_1#36","12291_5#34",29.506426,"23F",16,"23F",16,0,1
"9114","14673_1#42","11657_2#55",29.157545,"19F",16,"19F",16,0,1
"9115","14673_1#64","11657_4#52",14.497118,"19A",16,"19A",16,0,1
"9116","14673_1#88","12291_5#42",13.413361,"19A",16,"19A",16,0,1
"9117","14673_2#9","11657_2#55",23.694216,"19F",16,"19F",16,0,1
"9118","14673_3#28","12291_5#29",163.33569,"9N",16,"9N",16,0,1
"9119","14673_3#56","15608_2#81",49.526257,"9N",16,"9N",16,0,1
"9120","14673_4#3","12291_5#29",53.504985,"9N",16,"9N",16,0,1
"9121","14723_5#1","12291_5#29",95.78639,"9N",16,"9N",16,0,1
"9122","14723_6#88","15277_1#56",3.17704400000002,"15A",16,"15A",16,0,1
"9123","14913_7#80","19341_2#168",54.343781,"6A",16,"6A",16,0,1
"9124","14936_4#35","12837_3#82",76.560825,"23F",16,"23F",16,0,1
"9125","14936_4#45","14412_2#5",30.1893399999999,"9N",16,"9N",16,0,1
"9126","15277_1#56","14723_6#88",3.17704400000002,"15A",16,"15A",16,0,1
"9127","15608_2#36","11822_1#86",39.846662,"23F",16,"23F",16,0,1
"9128","15608_2#77","12291_5#34",23.642254,"23F",16,"23F",16,0,1
"9129","15608_2#81","12291_5#59",23.991134,"9N",16,"9N",16,0,1
"9130","15608_2#94","12291_5#34",33.2105029999999,"23F",16,"23F",16,0,1
"9131","15608_3#8","15608_5#74",123.815639,"9N",16,"9N",16,0,1
"9132","15608_4#43","11511_7#73",240.297347,"23F",16,"23F",16,0,1
"9133","15608_5#74","21127_1#6",111.901723,"9N",16,"9N",16,0,1
"9134","15608_5#75","15682_1#8",39.779856,"23F",16,"23F",16,0,1
"9135","15608_5#77","11826_1#48",39.802126,"23F",16,"23F",16,0,1
"9136","15682_1#20","11826_1#48",45.443608,"23F",16,"23F",16,0,1
"9137","15682_1#52","12291_5#34",95.088631,"23F",16,"23F",16,0,1
"9138","15682_1#8","15608_5#75",39.779856,"23F",16,"23F",16,0,1
"9139","15682_1#80","15682_1#9",33.403498,"23F",16,"23F",16,0,1
"9140","15682_1#9","15682_1#80",33.403498,"23F",16,"23F",16,0,1
"9141","15682_2#30","12291_5#34",85.216041,"23F",16,"23F",16,0,1
"9142","15682_2#5","24775_1#122",140.064589,"15BC",16,"15BC",16,0,1
"9143","16043_2#63","12291_5#34",84.4737399999999,"23F",16,"23F",16,0,1
"9144","16043_2#73","11657_2#55",43.424551,"19F",16,"19F",16,0,1
"9145","16043_2#76","12291_5#34",51.29293,"23F",16,"23F",16,0,1
"9146","16043_2#79","18090_2#66",28.333591,"19F",16,"19F",16,0,1
"9147","17138_3#40","12837_3#47",69.8726960000001,"9N",16,"9N",16,0,1
"9148","17175_4#36","12837_3#47",68.952248,"9N",16,"9N",16,0,1
"9149","17175_7#77","12837_5#73",57.42433,"13",16,"13",16,0,1
"9150","18090_1#78","18090_1#81",0.0148460000000341,"23F",16,"23F",16,0,1
"9151","18090_1#81","18090_1#78",0.0148460000000341,"23F",16,"23F",16,0,1
"9152","18090_1#91","11826_1#48",87.2202489999999,"23F",16,"23F",16,0,1
"9153","18090_1#95","11826_1#48",84.7706599999999,"23F",16,"23F",16,0,1
"9154","18090_2#161","19341_2#83",33.1288500000001,"23F",16,"23F",16,0,1
"9155","18090_2#165","11657_2#55",25.817195,"19F",16,"19F",16,0,1
"9156","18090_2#183","18090_2#188",14.860846,"23F",16,"23F",16,0,1
"9157","18090_2#186","12291_5#34",39.312209,"23F",16,"23F",16,0,1
"9158","18090_2#188","18090_2#183",14.860846,"23F",16,"23F",16,0,1
"9159","18090_2#66","18090_2#69",2.44958999999994,"19F",16,"19F",16,0,1
"9160","18090_2#69","18090_2#66",2.44958999999994,"19F",16,"19F",16,0,1
"9161","18090_2#75","18090_2#66",28.407821,"19F",16,"19F",16,0,1
"9162","18090_2#83","11822_1#86",29.743961,"23F",16,"23F",16,0,1
"9163","18090_2#84","12291_5#34",44.441501,"23F",16,"23F",16,0,1
"9164","18090_2#85","18090_2#183",25.7281180000001,"23F",16,"23F",16,0,1
"9165","18090_2#86","11822_1#86",37.129847,"23F",16,"23F",16,0,1
"9166","18090_2#87","19341_2#63",22.654996,"23F",16,"23F",16,0,1
"9167","18090_2#88","18090_2#183",33.381231,"23F",16,"23F",16,0,1
"9168","18090_2#91","11822_1#86",40.091623,"23F",16,"23F",16,0,1
"9169","18090_2#92","11822_1#86",38.762905,"23F",16,"23F",16,0,1
"9170","18090_2#93","19341_2#63",13.235209,"23F",16,"23F",16,0,1
"9171","18090_2#94","19341_2#83",37.226346,"23F",16,"23F",16,0,1
"9172","18090_2#95","12291_5#34",20.0421,"23F",16,"23F",16,0,1
"9173","18090_2#96","19341_2#83",30.8499890000001,"23F",16,"23F",16,0,1
"9174","18623_5#57","19341_2#83",20.8363610000001,"23F",16,"23F",16,0,1
"9175","19084_7#129","11679_1#90",61.469862,"23F",16,"23F",16,0,1
"9176","19084_7#143","11657_2#55",52.3247259999999,"19F",16,"19F",16,0,1
"9177","19084_7#144","11657_2#55",90.6125629999999,"19F",16,"19F",16,0,1
"9178","19084_7#146","13091_5#78",66.762462,"13",16,"13",16,0,1
"9179","19084_7#150","12291_1#42",89.86284,"23F",16,"23F",16,0,1
"9180","19084_7#92","11657_2#55",40.492465,"19F",16,"19F",16,0,1
"9181","19084_8#108","13154_2#88",86.938176,"23F",16,"23F",16,0,1
"9182","19084_8#4","13091_5#78",56.644914,"13",16,"13",16,0,1
"9183","19084_8#49","13091_6#68",52.970529,"23F",16,"23F",16,0,1
"9184","19084_8#57","19084_8#58",5.02537100000001,"19F",16,"19F",16,0,1
"9185","19084_8#58","19084_8#57",5.02537100000001,"19F",16,"19F",16,0,1
"9186","19084_8#59","13091_6#68",8.29891500000002,"23F",16,"23F",16,0,1
"9187","19084_8#96","12291_1#63",83.241519,"23F",16,"23F",16,0,1
"9188","19341_2#101","18090_2#66",24.629513,"19F",16,"19F",16,0,1
"9189","19341_2#111","18090_2#66",27.24241,"19F",16,"19F",16,0,1
"9190","19341_2#123","18090_2#66",22.179922,"19F",16,"19F",16,0,1
"9191","19341_2#132","18090_2#66",35.652667,"19F",16,"19F",16,0,1
"9192","19341_2#141","19341_2#161",14.259583,"19F",16,"19F",16,0,1
"9193","19341_2#146","18090_2#66",38.161643,"19F",16,"19F",16,0,1
"9194","19341_2#161","19341_2#141",14.259583,"19F",16,"19F",16,0,1
"9195","19341_2#168","14913_7#80",54.343781,"6A",16,"6A",16,0,1
"9196","19341_2#63","18090_2#93",13.235209,"23F",16,"23F",16,0,1
"9197","19341_2#64","18090_2#188",15.632838,"23F",16,"23F",16,0,1
"9198","19341_2#65","18090_2#183",20.836361,"23F",16,"23F",16,0,1
"9199","19341_2#76","19341_2#63",27.220141,"23F",16,"23F",16,0,1
"9200","19341_2#83","18090_2#183",16.5087520000001,"23F",16,"23F",16,0,1
"9201","19341_3#121","19341_2#63",39.772432,"23F",16,"23F",16,0,1
"9202","19341_3#30","24775_1#122",441.891191,"15BC",16,"15BC",16,0,1
"9203","19341_3#35","12291_5#34",40.8636169999999,"23F",16,"23F",16,0,1
"9204","19341_3#49","12291_5#34",69.531244,"23F",16,"23F",16,0,1
"9205","21053_8#141","12837_3#47",91.295476,"9N",16,"9N",16,0,1
"9206","21127_1#162","21127_2#99",37.886993,"14",16,"14",16,0,1
"9207","21127_1#182","11657_2#55",455.415898,"19F",16,"19F",16,0,1
"9208","21127_1#6","15608_5#74",111.901723,"9N",16,"9N",16,0,1
"9209","21127_1#94","15682_2#30",99.342007,"23F",16,"23F",16,0,1
"9210","21127_2#14","21999_7#135",77.8301540000001,"9N",16,"9N",16,0,1
"9211","21127_2#16","21242_2#146",41.694991,"14",16,"14",16,0,1
"9212","21127_2#166","21242_2#146",54.959893,"14",16,"14",16,0,1
"9213","21127_2#178","21999_8#113",83.256366,"15A",16,"15A",16,0,1
"9214","21127_2#183","12291_5#34",66.094392,"23F",16,"23F",16,0,1
"9215","21127_2#188","21127_2#62",52.6216459999999,"14",16,"14",16,0,1
"9216","21127_2#32","21999_7#97",88.207508,"7C",16,"7C",16,0,1
"9217","21127_2#47","21999_8#127",399.572667,"15A",16,"15A",16,0,1
"9218","21127_2#58","12291_5#34",56.132728,"23F",16,"23F",16,0,1
"9219","21127_2#6","21999_7#157",120.957786,"24",16,"24",16,0,1
"9220","21127_2#62","21127_2#188",52.6216459999999,"14",16,"14",16,0,1
"9221","21127_2#66","21127_2#166",64.2312220000001,"14",16,"14",16,0,1
"9222","21127_2#86","21242_2#146",45.495567,"14",16,"14",16,0,1
"9223","21127_2#99","21127_1#162",37.886993,"14",16,"14",16,0,1
"9224","21242_2#146","21127_2#16",41.694991,"14",16,"14",16,0,1
"9225","21999_7#101","21999_7#124",24.9041639999999,"9N",16,"9N",16,0,1
"9226","21999_7#124","21999_7#101",24.9041639999999,"9N",16,"9N",16,0,1
"9227","21999_7#132","21999_7#157",77.065586,"24",16,"24",16,0,1
"9228","21999_7#135","21127_2#14",77.8301540000001,"9N",16,"9N",16,0,1
"9229","21999_7#145","21999_8#71",103.142586,"9N",16,"9N",16,0,1
"9230","21999_7#157","21999_7#132",77.065586,"24",16,"24",16,0,1
"9231","21999_7#161","21127_2#166",64.624639,"14",16,"14",16,0,1
"9232","21999_7#97","21127_2#32",88.207508,"7C",16,"7C",16,0,1
"9233","21999_8#110","21999_8#97",135.046635,"15A",16,"15A",16,0,1
"9234","21999_8#111","21999_8#127",235.212602,"15A",16,"15A",16,0,1
"9235","21999_8#113","21127_2#178",83.256366,"15A",16,"15A",16,0,1
"9236","21999_8#127","21127_2#178",83.775979,"15A",16,"15A",16,0,1
"9237","21999_8#26","21999_8#71",103.617653,"9N",16,"9N",16,0,1
"9238","21999_8#37","21127_2#32",90.9169069999999,"7C",16,"7C",16,0,1
"9239","21999_8#59","21999_8#97",232.696194,"15A",16,"15A",16,0,1
"9240","21999_8#71","21999_8#77",87.687901,"9N",16,"9N",16,0,1
"9241","21999_8#77","21999_8#71",87.687901,"9N",16,"9N",16,0,1
"9242","21999_8#97","21999_8#110",135.046635,"15A",16,"15A",16,0,1
"9243","22027_1#107","14673_1#20",63.667072,"24",16,"24",16,0,1
"9244","22667_7#178","12291_5#34",58.315086,"23F",16,"23F",16,0,1
"9245","22667_8#77","12291_5#34",46.200751,"23F",16,"23F",16,0,1
"9246","22841_1#16","22841_1#172",20.405827,"9N",16,"9N",16,0,1
"9247","22841_1#172","22841_1#16",20.405827,"9N",16,"9N",16,0,1
"9248","22841_1#61","22841_3#144",57.105141,"24",16,"24",16,0,1
"9249","22841_2#11","14673_1#20",65.686126,"24",16,"24",16,0,1
"9250","22841_2#47","22841_4#147",132.218476,"9N",16,"9N",16,0,1
"9251","22841_2#79","12837_3#47",91.481047,"9N",16,"9N",16,0,1
"9252","22841_2#97","22841_4#32",20.969976,"24",16,"24",16,0,1
"9253","22841_3#144","22841_4#102",4.89175700000004,"24",16,"24",16,0,1
"9254","22841_3#178","17175_7#77",327.109347,"13",16,"13",16,0,1
"9255","22841_4#102","22841_3#144",4.89175700000004,"24",16,"24",16,0,1
"9256","22841_4#147","21053_8#141",129.806,"9N",16,"9N",16,0,1
"9257","22841_4#159","24775_1#122",32.906159,"15BC",16,"15BC",16,0,1
"9258","22841_4#163","22841_3#144",10.956349,"24",16,"24",16,0,1
"9259","22841_4#32","22841_3#144",16.9467090000001,"24",16,"24",16,0,1
"9260","23164_8#107","22667_8#77",56.741413,"23F",16,"23F",16,0,1
"9261","24775_1#122","22841_4#159",32.906159,"15BC",16,"15BC",16,0,1
"9262","12162_1#14","13415_5#45",70.468678,"19A",17,"19F",17,1,1
"9263","12162_1#22","13415_5#45",54.970338,"19A",17,"19F",17,1,1
"9264","12162_1#24","13415_5#45",78.499636,"19A",17,"19F",17,1,1
"9265","12162_1#31","13470_1#73",87.289252,"19A",17,"19F",17,1,1
"9266","12162_1#32","13415_5#45",77.535053,"19A",17,"19F",17,1,1
"9267","12162_1#35","13415_5#45",76.841424,"19A",17,"19F",17,1,1
"9268","12162_1#47","13470_1#73",78.813936,"19A",17,"19F",17,1,1
"9269","12162_1#52","13470_1#73",84.666455,"19A",17,"19F",17,1,1
"9270","12162_1#53","14555_3#11",122.415209,"19A",17,"19F",17,1,1
"9271","12162_1#54","13470_1#73",80.818965,"19A",17,"19F",17,1,1
"9272","12162_1#56","13415_5#45",64.88169,"19A",17,"19F",17,1,1
"9273","12162_1#65","13415_5#45",85.154167,"19A",17,"19F",17,1,1
"9274","12162_1#75","13415_5#45",71.682534,"19A",17,"19F",17,1,1
"9275","12162_1#93","13415_5#45",91.423951,"19A",17,"19F",17,1,1
"9276","12162_1#94","13415_5#45",64.534873,"19A",17,"19F",17,1,1
"9277","12291_6#14","13415_5#45",66.637445,"19A",17,"19F",17,1,1
"9278","12291_6#23","14555_3#11",172.849842,"19A",17,"19F",17,1,1
"9279","12291_6#29","13470_1#73",70.306106,"19A",17,"19F",17,1,1
"9280","12291_6#37","14555_3#11",138.200756,"19A",17,"19F",17,1,1
"9281","12291_6#49","13415_5#45",75.085666,"19A",17,"19F",17,1,1
"9282","12291_6#6","14555_3#11",173.570569,"19A",17,"19F",17,1,1
"9283","12291_6#62","14555_3#11",147.369704,"19A",17,"19F",17,1,1
"9284","12291_6#68","13415_5#45",127.514489,"19A",17,"19F",17,1,1
"9285","12291_6#8","13470_1#73",66.800012,"19A",17,"19F",17,1,1
"9286","12291_6#81","13415_5#45",64.87627,"19A",17,"19F",17,1,1
"9287","12291_6#86","13415_5#45",74.7822,"19A",17,"19F",17,1,1
"9288","12837_1#11","14555_3#11",117.841574,"19A",17,"19F",17,1,1
"9289","12837_1#18","13415_5#45",50.098655,"19A",17,"19F",17,1,1
"9290","12837_1#21","13470_1#73",75.898513,"19A",17,"19F",17,1,1
"9291","12837_1#30","14555_3#11",149.456019,"19A",17,"19F",17,1,1
"9292","12837_1#35","13470_1#73",74.673818,"19A",17,"19F",17,1,1
"9293","12837_1#84","13470_1#73",95.471941,"19A",17,"19F",17,1,1
"9294","12837_2#1","13415_5#45",54.244192,"19A",17,"19F",17,1,1
"9295","12837_2#23","14555_3#11",159.307763,"19A",17,"19F",17,1,1
"9296","12837_2#36","14555_3#11",165.333692,"19A",17,"19F",17,1,1
"9297","12837_2#43","13415_5#45",67.293145,"19A",17,"19F",17,1,1
"9298","12837_2#61","13470_1#73",65.40733,"19A",17,"19F",17,1,1
"9299","12837_3#34","14555_3#11",107.122794,"19A",17,"19F",17,1,1
"9300","12837_3#39","14555_3#11",124.431077,"19A",17,"19F",17,1,1
"9301","12837_3#50","13415_5#45",63.147607,"19A",17,"19F",17,1,1
"9302","12837_3#56","13470_1#73",82.867347,"19A",17,"19F",17,1,1
"9303","12837_3#64","13470_1#73",82.867347,"19A",17,"19F",17,1,1
"9304","12837_3#70","13470_1#73",95.943393,"19A",17,"19F",17,1,1
"9305","12837_3#77","13470_1#73",79.269132,"19A",17,"19F",17,1,1
"9306","12837_4#23","14555_3#11",161.946816,"19A",17,"19F",17,1,1
"9307","12837_4#34","13470_1#73",78.868125,"19A",17,"19F",17,1,1
"9308","12837_4#40","13470_1#73",82.525951,"19A",17,"19F",17,1,1
"9309","12837_5#20","13470_1#73",82.905281,"19A",17,"19F",17,1,1
"9310","12837_5#21","13470_1#73",87.549366,"19A",17,"19F",17,1,1
"9311","12837_5#23","14555_3#11",136.753885,"19A",17,"19F",17,1,1
"9312","12837_5#45","14555_3#11",177.461411,"19A",17,"19F",17,1,1
"9313","12837_5#60","13415_5#45",52.380055,"19A",17,"19F",17,1,1
"9314","13154_4#46","14555_3#11",128.706669,"19A",17,"19F",17,1,1
"9315","13414_8#13","13415_5#45",52.748547,"19A",17,"19F",17,1,1
"9316","13414_8#24","13415_5#45",59.99375,"19A",17,"19F",17,1,1
"9317","13414_8#35","13415_5#45",62.578615,"19A",17,"19F",17,1,1
"9318","13414_8#45","14555_3#11",154.598651,"19A",17,"19F",17,1,1
"9319","13414_8#46","14555_3#11",170.557606,"19A",17,"19F",17,1,1
"9320","13414_8#65","14555_3#11",160.852177,"19A",17,"19F",17,1,1
"9321","13414_8#66","13470_1#73",76.142369,"19A",17,"19F",17,1,1
"9322","13414_8#80","14555_3#11",136.55338,"19A",17,"19F",17,1,1
"9323","13414_8#91","14555_3#11",153.742449,"19A",17,"19F",17,1,1
"9324","13415_4#17","14555_3#11",144.394674,"19A",17,"19F",17,1,1
"9325","13415_4#6","13415_5#45",64.561967,"19A",17,"19F",17,1,1
"9326","13415_4#64","13415_5#45",65.369399,"19A",17,"19F",17,1,1
"9327","13415_5#26","13470_1#73",72.788009,"19A",17,"19F",17,1,1
"9328","13415_5#41","13470_1#73",71.341134,"19A",17,"19F",17,1,1
"9329","13415_5#45","14566_4#18",47.638431,"19F",17,"19A",17,1,1
"9330","13415_6#11","13415_5#45",76.434997,"19A",17,"19F",17,1,1
"9331","13415_6#42","14555_3#11",144.763166,"19A",17,"19F",17,1,1
"9332","13415_6#54","13470_1#73",81.88651,"19A",17,"19F",17,1,1
"9333","13415_6#80","13415_5#45",77.638015,"19A",17,"19F",17,1,1
"9334","13415_7#10","14555_3#11",96.490715,"19A",17,"19F",17,1,1
"9335","13415_7#14","14555_3#11",168.438776,"19A",17,"19F",17,1,1
"9336","13415_7#29","14555_3#11",140.796456,"19A",17,"19F",17,1,1
"9337","13415_7#9","13415_5#45",66.697055,"19A",17,"19F",17,1,1
"9338","13415_7#90","13415_5#45",70.436163,"19A",17,"19F",17,1,1
"9339","13415_7#92","13470_1#73",76.938962,"19A",17,"19F",17,1,1
"9340","13415_7#95","13415_5#45",70.284431,"19A",17,"19F",17,1,1
"9341","13415_8#11","13415_5#45",62.55152,"19A",17,"19F",17,1,1
"9342","13415_8#30","13415_5#45",65.391075,"19A",17,"19F",17,1,1
"9343","13415_8#60","13415_5#45",69.119347,"19A",17,"19F",17,1,1
"9344","13415_8#63","13470_1#73",84.877797,"19A",17,"19F",17,1,1
"9345","13415_8#78","14555_3#11",151.152166,"19A",17,"19F",17,1,1
"9346","13415_8#8","14555_3#11",185.367731,"19A",17,"19F",17,1,1
"9347","13415_8#84","13470_1#73",87.657745,"19A",17,"19F",17,1,1
"9348","13415_8#94","14555_3#11",127.574097,"19A",17,"19F",17,1,1
"9349","13415_8#95","13415_5#45",55.425534,"19A",17,"19F",17,1,1
"9350","13470_1#14","13415_5#45",65.185153,"19A",17,"19F",17,1,1
"9351","13470_1#20","13415_5#45",83.555563,"19A",17,"19F",17,1,1
"9352","13470_1#22","13415_5#45",78.255781,"19A",17,"19F",17,1,1
"9353","13470_1#36","14555_3#11",170.882745,"19A",17,"19F",17,1,1
"9354","13470_1#39","13470_1#73",60.763247,"19A",17,"19F",17,1,1
"9355","13470_1#73","13470_1#39",60.763247,"19F",17,"19A",17,1,1
"9356","13470_1#76","13415_5#45",66.171411,"19A",17,"19F",17,1,1
"9357","13470_1#86","14555_3#11",211.335578,"19A",17,"19F",17,1,1
"9358","14257_1#20","13415_5#45",67.287726,"19A",17,"19F",17,1,1
"9359","14257_1#39","14555_3#11",120.041686,"19A",17,"19F",17,1,1
"9360","14257_1#43","13470_1#73",86.232549,"19A",17,"19F",17,1,1
"9361","14257_1#82","13470_1#73",88.43266,"19A",17,"19F",17,1,1
"9362","14410_8#37","13470_1#73",85.717741,"19A",17,"19F",17,1,1
"9363","14410_8#41","14555_3#11",174.025765,"19A",17,"19F",17,1,1
"9364","14410_8#7","14555_3#11",122.48024,"19A",17,"19F",17,1,1
"9365","14410_8#82","13470_1#73",86.232549,"19A",17,"19F",17,1,1
"9366","14412_1#21","13470_1#73",81.734776,"19A",17,"19F",17,1,1
"9367","14412_1#49","13470_1#73",84.460533,"19A",17,"19F",17,1,1
"9368","14412_1#63","13415_5#45",125.617838,"19A",17,"19F",17,1,1
"9369","14412_1#72","13470_1#73",92.085067,"19A",17,"19F",17,1,1
"9370","14412_2#14","13470_1#73",81.561369,"19A",17,"19F",17,1,1
"9371","14412_2#18","14555_3#11",168.807268,"19A",17,"19F",17,1,1
"9372","14412_2#40","13415_5#45",67.282306,"19A",17,"19F",17,1,1
"9373","14412_2#57","13415_5#45",52.352961,"19A",17,"19F",17,1,1
"9374","14412_2#6","14555_3#11",150.556076,"19A",17,"19F",17,1,1
"9375","14412_2#67","13415_5#45",67.851301,"19A",17,"19F",17,1,1
"9376","14412_2#71","13415_5#45",59.668611,"19A",17,"19F",17,1,1
"9377","14412_2#90","13415_5#45",74.896,"19A",17,"19F",17,1,1
"9378","14555_3#11","14913_4#42",73.80678,"19F",17,"19A",17,1,1
"9379","14555_3#28","13415_5#45",55.539333,"19A",17,"19F",17,1,1
"9380","14555_3#32","14555_3#11",177.613142,"19A",17,"19F",17,1,1
"9381","14555_3#45","14555_3#11",174.556829,"19A",17,"19F",17,1,1
"9382","14555_3#56","14555_3#11",141.143274,"19A",17,"19F",17,1,1
"9383","14555_3#63","13415_5#45",67.060127,"19A",17,"19F",17,1,1
"9384","14555_3#88","13470_1#73",74.018123,"19A",17,"19F",17,1,1
"9385","14555_4#31","13415_5#45",74.218627,"19A",17,"19F",17,1,1
"9386","14555_4#32","13470_1#73",87.798636,"19A",17,"19F",17,1,1
"9387","14555_4#41","13470_1#73",66.236437,"19A",17,"19F",17,1,1
"9388","14555_4#50","13415_5#45",83.707295,"19A",17,"19F",17,1,1
"9389","14555_4#51","13415_5#45",61.272635,"19A",17,"19F",17,1,1
"9390","14555_4#56","13415_5#45",60.963752,"19A",17,"19F",17,1,1
"9391","14555_4#58","13415_5#45",68.994711,"19A",17,"19F",17,1,1
"9392","14555_4#59","13415_5#45",69.325269,"19A",17,"19F",17,1,1
"9393","14555_4#67","13415_5#45",69.31985,"19A",17,"19F",17,1,1
"9394","14555_4#75","13415_5#45",69.325269,"19A",17,"19F",17,1,1
