"","ID1","ID2","distance","sero1","phylo_grp1","sero2","phylo_grp2","change_st","sg1","sg2","sg_switch","distance_rank","repN","change_sg"
"2085","23164_8#136","15682_2#15",93.078243,"19F",10,"19A",10,1,"19","19",0,1,1,0
"2086","15608_4#31","15682_2#19",92.4806979999998,"19A",27,"14",27,1,"19","14",1,1,1,1
"2087","11822_1#26","15682_2#19",100.587961,"4",27,"14",27,1,"4","14",1,1,1,1
"2088","18090_2#39","15682_2#2",34.6803059999993,"14",18,"14",18,0,"14","14",0,1,1,0
"2089","15277_1#16","15682_2#24",46.631836,"18C",3,"18C",3,0,"18","18",0,1,1,0
"2090","21127_1#94","15682_2#30",99.342007,"23F",16,"23F",16,0,"23","23",0,1,1,0
"2091","15608_3#33","15682_2#31",186.649787,"6A",76,"6A",76,0,"6","6",0,1,1,0
"2092","19341_2#145","15682_2#31",185.269743,"6B",76,"6A",76,1,"6","6",0,1,1,0
"2093","12291_5#2","15682_2#39",54.608208,"11A",3,"11A",3,0,"11","11",0,1,1,0
"2094","15608_2#37","15682_2#4",64.134224,"33F",3,"11A",3,1,"33","11",1,1,1,1
"2095","21127_1#6","15682_2#5",74.838686,"9N",16,"15BC",16,1,"9","15",1,1,1,1
"2096","15608_5#87","15682_2#54",174.600278,"6A",76,"6A",76,0,"6","6",0,1,1,0
"2097","12291_5#45","15682_2#55",35.7658860000002,"19A",1,"19A",1,0,"19","19",0,1,1,0
"2098","11657_2#56","15682_2#61",60.0460569999999,"18C",50,"18C",50,0,"18","18",0,1,1,0
"2099","18090_2#39","15682_2#62",31.5905699999998,"14",18,"19F",18,1,"14","19",1,1,1,1
"2100","15682_1#5","15682_2#76",167.32426,"15A",11,"15A",11,0,"15","15",0,1,1,0
"2101","17175_4#14","15682_2#77",281.513233,"23A",10,"23A",10,0,"23","23",0,1,1,0
"2102","22841_4#160","15682_2#77",81.6310570000001,"24",10,"23A",10,1,"24","23",1,1,1,1
"2103","15608_5#85","15682_2#78",20.547464,"14",6,"14",6,0,"14","14",0,1,1,0
"2104","11657_8#14","15682_2#79",35.886158,"19A",1,"19A",1,0,"19","19",0,1,1,0
"2105","15995_2#99","15731_8#10",64.820853,"19F",90,"19F",90,0,"19","19",0,1,1,0
"2106","13415_6#3","15731_8#13",65.744273,"19F",21,"19F",21,0,"19","19",0,1,1,0
"2107","17150_4#9","15731_8#23",54.931687,"16F",33,"16F",33,0,"16","16",0,1,1,0
"2108","14566_6#15","15731_8#25",83.7195390000002,"6A",13,"6A",13,0,"6","6",0,1,1,0
"2109","14412_2#44","15731_8#27",78.673802,"4",79,"4",79,0,"4","4",0,1,1,0
"2110","15995_1#170","15731_8#3",30.758475,"16F",33,"16F",33,0,"16","16",0,1,1,0
"2111","14555_3#7","15731_8#33",81.953477,"6A",41,"6A",41,0,"6","6",0,1,1,0
"2112","15841_1#27","15731_8#37",23.5975,"23F",14,"23F",14,0,"23","23",0,1,1,0
"2113","14555_4#72","15731_8#41",82.2956799999999,"6A",41,"6A",41,0,"6","6",0,1,1,0
"2114","14936_4#50","15731_8#42",24.929325,"35B",5,"35B",5,0,"35","35",0,1,1,0
"2115","14257_1#41","15731_8#51",38.846622,"23F",14,"23F",14,0,"23","23",0,1,1,0
"2116","17150_4#74","15731_8#57",31.099949,"6A",5,"6A",5,0,"6","6",0,1,1,0
"2117","14913_5#20","15731_8#65",39.3122090000001,"6B",37,"6B",37,0,"6","6",0,1,1,0
"2118","15995_1#32","15731_8#66",58.289093,"6B",37,"6B",37,0,"6","6",0,1,1,0
"2119","15995_1#61","15731_8#67",14.224746,"23F",14,"23F",14,0,"23","23",0,1,1,0
"2120","15995_1#41","15731_8#70",30.951855,"6A",5,"6A",5,0,"6","6",0,1,1,0
"2121","12837_5#11","15731_8#74",58.026626,"14",9,"14",9,0,"14","14",0,1,1,0
"2122","15995_2#94","15731_8#78",39.864865,"23F",14,"23F",14,0,"23","23",0,1,1,0
"2123","17175_4#60","15731_8#81",36.6095419999999,"11A",22,"11A",22,0,"11","11",0,1,1,0
"2124","15841_4#31","15731_8#82",20.769725,"23F",14,"23F",14,0,"23","23",0,1,1,0
"2125","15841_3#13","15731_8#90",31.486279,"16F",33,"16F",33,0,"16","16",0,1,1,0
"2126","12837_5#22","15841_1#17",65.608189,"19F",21,"19F",21,0,"19","19",0,1,1,0
"2127","13415_6#32","15841_1#20",31.528759,"23F",14,"23F",14,0,"23","23",0,1,1,0
"2128","15731_8#37","15841_1#27",23.5975,"23F",14,"23F",14,0,"23","23",0,1,1,0
"2129","12837_5#34","15841_1#35",43.694113,"9V",54,"9V",54,0,"9","9",0,1,1,0
"2130","17150_5#26","15841_1#41",65.466871,"19F",21,"19F",21,0,"19","19",0,1,1,0
"2131","14913_5#40","15841_1#43",29.7139320000001,"6A",13,"6A",13,0,"6","6",0,1,1,0
"2132","12837_5#35","15841_1#45",382.416575,"14",90,"19F",90,1,"14","19",1,1,1,1
"2133","14410_8#63","15841_1#45",46.5247239999999,"19F",90,"19F",90,0,"19","19",0,1,1,0
"2134","14566_4#12","15841_1#50",42.7556180000001,"6A",13,"6A",13,0,"6","6",0,1,1,0
"2135","14566_6#5","15841_1#59",48.9626499999999,"34",34,"34",34,0,"34","34",0,1,1,0
"2136","17138_5#9","15841_1#60",30.166473,"6B",37,"6B",37,0,"6","6",0,1,1,0
"2137","15873_1#23","15841_1#63",48.348574,"23F",34,"23F",34,0,"23","23",0,1,1,0
"2138","12837_1#57","15841_1#63",40.0479759999999,"34",34,"23F",34,1,"34","23",1,1,1,1
"2139","15841_3#41","15841_1#66",82.241849,"16F",33,"16F",33,0,"16","16",0,1,1,0
"2140","14412_1#26","15841_1#72",46.8724080000001,"6B",37,"6B",37,0,"6","6",0,1,1,0
"2141","12837_5#65","15841_1#77",33.248756,"19F",90,"19F",90,0,"19","19",0,1,1,0
"2142","15874_1#67","15841_1#80",65.655292,"19F",21,"19F",21,0,"19","19",0,1,1,0
"2143","14913_5#79","15841_1#9",12.893667,"23F",14,"23F",14,0,"23","23",0,1,1,0
"2144","15995_1#181","15841_1#91",52.279148,"10A",40,"10A",40,0,"10","10",0,1,1,0
"2145","17138_4#54","15841_2#15",36.706528,"22F",3,"22F",3,0,"22","22",0,1,1,0
"2146","17175_6#47","15841_2#17",113.642511,"16F",33,"16F",33,0,"16","16",0,1,1,0
"2147","14936_4#42","15841_2#2",24.366564,"35D",5,"35B",5,1,"35","35",0,1,1,0
"2148","12837_1#7","15841_2#23",65.545382,"19F",21,"19F",21,0,"19","19",0,1,1,0
"2149","17175_6#14","15841_2#40",88.9061960000001,"19F",14,"19F",14,0,"19","19",0,1,1,0
"2150","15873_1#65","15841_2#40",31.301803,"23F",14,"19F",14,1,"23","19",1,1,1,1
"2151","13470_1#11","15841_2#42",51.3652120000002,"6A",13,"6A",13,0,"6","6",0,1,1,0
"2152","14555_4#3","15841_2#42",73.0447830000003,"6B",13,"6A",13,1,"6","6",0,1,1,0
"2153","17175_4#53","15841_2#45",49.9245979999999,"34",34,"34",34,0,"34","34",0,1,1,0
"2154","14566_4#54","15841_2#47",65.36219,"19F",21,"19F",21,0,"19","19",0,1,1,0
"2155","12837_5#5","15841_2#49",153.1654,"18B",68,"18C",68,1,"18","18",0,1,1,0
"2156","14566_4#35","15841_2#49",151.946926,"18C",68,"18C",68,0,"18","18",0,1,1,0
"2157","14723_4#74","15841_2#5",81.8679270000001,"6A",41,"6A",41,0,"6","6",0,1,1,0
"2158","15873_1#71","15841_2#52",34.330148,"11A",22,"11A",22,0,"11","11",0,1,1,0
"2159","17150_6#48","15841_2#53",25.294626,"35B",5,"35B",5,0,"35","35",0,1,1,0
"2160","17175_6#40","15841_2#64",23.536158,"6B",14,"6B",14,0,"6","6",0,1,1,0
"2161","13470_1#32","15841_2#7",100.22114,"15A",22,"15A",22,0,"15","15",0,1,1,0
"2162","14555_4#8","15841_2#75",26.043714,"19A",17,"19A",17,0,"19","19",0,1,1,0
"2163","13414_8#94","15841_2#76",65.377894,"19F",21,"19F",21,0,"19","19",0,1,1,0
"2164","17175_4#76","15841_2#83",40.6711250000001,"34",34,"34",34,0,"34","34",0,1,1,0
"2165","17059_7#62","15841_2#90",55.666048,"34",34,"34",34,0,"34","34",0,1,1,0
"2166","14410_8#55","15841_2#94",42.467975,"34",34,"34",34,0,"34","34",0,1,1,0
"2167","15995_1#149","15841_2#95",66.074015,"19F",21,"19F",21,0,"19","19",0,1,1,0
"2168","14913_5#33","15841_3#12",26.36091,"35B",5,"35B",5,0,"35","35",0,1,1,0
"2169","15731_8#90","15841_3#13",31.486279,"16F",33,"16F",33,0,"16","16",0,1,1,0
"2170","14723_4#56","15841_3#15",65.247043,"19F",21,"19F",21,0,"19","19",0,1,1,0
"2171","17150_6#60","15841_3#27",40.374151,"15A",22,"15A",22,0,"15","15",0,1,1,0
"2172","15841_1#66","15841_3#41",82.241849,"16F",33,"16F",33,0,"16","16",0,1,1,0
"2173","17138_4#85","15841_3#42",62.131537,"20A",22,"20A",22,0,"20","20",0,1,1,0
"2174","17175_6#14","15841_3#45",42.962536,"19F",14,"23F",14,1,"19","23",1,1,1,1
"2175","13415_5#15","15841_3#48",22.487276,"14",10,"14",10,0,"14","14",0,1,1,0
"2176","15873_1#64","15841_3#5",45.898931,"19A",17,"19A",17,0,"19","19",0,1,1,0
"2177","12162_1#71","15841_3#6",93.025881,"4",79,"19A",79,1,"4","19",1,1,1,1
"2178","14566_5#59","15841_3#65",65.184235,"19F",21,"19F",21,0,"19","19",0,1,1,0
"2179","15841_3#89","15841_3#66",50.270437,"15A",22,"15A",22,0,"15","15",0,1,1,0
"2180","14566_4#16","15841_3#73",39.574958,"19A",17,"19A",17,0,"19","19",0,1,1,0
"2181","17150_4#55","15841_3#78",32.918535,"16F",33,"16F",33,0,"16","16",0,1,1,0
"2182","14555_3#31","15841_3#8",34.232166,"11A",22,"35A",22,1,"11","35",1,1,1,1
"2183","17138_4#5","15841_3#8",370.901742,"35A",22,"35A",22,0,"35","35",0,1,1,0
"2184","15378_2#78","15841_3#8",152.275898,"9V",22,"35A",22,1,"9","35",1,1,1,1
"2185","17175_8#80","15841_3#84",38.485738,"19A",17,"19A",17,0,"19","19",0,1,1,0
"2186","15841_3#66","15841_3#89",50.270437,"15A",22,"15A",22,0,"15","15",0,1,1,0
"2187","14257_1#62","15841_3#95",28.4570670000001,"6B",37,"6B",37,0,"6","6",0,1,1,0
"2188","14566_4#37","15841_4#19",43.01666,"19F",5,"23F",5,1,"19","23",1,1,1,1
"2189","14257_1#34","15841_4#19",35.710641,"23F",5,"23F",5,0,"23","23",0,1,1,0
"2190","19084_8#25","15841_4#24",48.890568,"19F",1,"3",1,1,"19","3",1,1,1,1
"2191","17150_5#13","15841_4#25",65.665765,"19F",21,"19F",21,0,"19","19",0,1,1,0
"2192","15378_4#29","15841_4#26",271.300171,"23F",5,"23F",5,0,"23","23",0,1,1,0
"2193","13470_1#56","15841_4#29",87.608921,"16F",33,"16F",33,0,"16","16",0,1,1,0
"2194","15731_8#82","15841_4#31",20.769725,"23F",14,"23F",14,0,"23","23",0,1,1,0
"2195","14257_1#90","15841_4#42",0.00887600000000001,"33D",30,"6A",30,1,"33","6",1,1,1,1
"2196","15531_2#50","15841_4#42",0.015343,"6A",30,"6A",30,0,"6","6",0,1,1,0
"2197","17175_7#7","15841_4#43",45.361181,"35A",43,"35A",43,0,"35","35",0,1,1,0
"2198","12162_1#67","15841_4#58",25.1761500000001,"6A",5,"6A",5,0,"6","6",0,1,1,0
"2199","17175_5#69","15841_4#6",39.434182,"19F",1,"19F",1,0,"19","19",0,1,1,0
"2200","14723_4#75","15841_4#61",29.2895799999997,"6A",13,"6A",13,0,"6","6",0,1,1,0
"2201","12837_1#20","15841_4#67",267.89835,"19F",1,"19F",1,0,"19","19",0,1,1,0
"2202","15995_1#38","15841_5#15",19.027669,"23F",14,"23F",14,0,"23","23",0,1,1,0
"2203","13415_7#44","15841_5#18",36.9156820000002,"8",3,"8",3,0,"8","8",0,1,1,0
"2204","14723_4#90","15841_5#19",51.7801279999996,"6A",13,"6A",13,0,"6","6",0,1,1,0
"2205","15874_1#86","15841_5#21",45.417699,"11A",22,"11A",22,0,"11","11",0,1,1,0
"2206","15995_1#68","15841_5#24",40.566634,"19A",17,"19A",17,0,"19","19",0,1,1,0
"2207","13415_5#25","15841_5#29",34.9693849999999,"18C",11,"18C",11,0,"18","18",0,1,1,0
"2208","13415_5#88","15841_5#33",65.691934,"19F",21,"19F",21,0,"19","19",0,1,1,0
"2209","14913_4#58","15841_5#37",40.385737,"8",3,"8",3,0,"8","8",0,1,1,0
"2210","14913_4#33","15841_5#39",29.885571,"35B",5,"35B",5,0,"35","35",0,1,1,0
"2211","17150_6#31","15841_5#46",93.6681899999999,"6A",13,"6A",13,0,"6","6",0,1,1,0
"2212","17175_8#66","15841_5#55",83.316044,"16F",33,"16F",33,0,"16","16",0,1,1,0
"2213","14555_4#60","15841_5#57",65.990274,"19F",21,"19F",21,0,"19","19",0,1,1,0
"2214","12291_6#18","15841_5#61",26.578116,"19F",5,"19F",5,0,"19","19",0,1,1,0
"2215","13415_6#17","15841_5#66",83.6028840000001,"6A",41,"6A",41,0,"6","6",0,1,1,0
"2216","15873_1#92","15841_5#68",36.594072,"11A",22,"11A",22,0,"11","11",0,1,1,0
"2217","12837_3#42","15841_5#73",34.5415860000001,"9V",22,"9V",22,0,"9","9",0,1,1,0
"2218","12837_5#19","15841_5#74",66.6792230000001,"6B",37,"6B",37,0,"6","6",0,1,1,0
"2219","14412_1#13","15841_5#75",59.8320679999995,"18C",11,"3",11,1,"18","3",1,1,1,1
"2220","15874_1#91","15841_5#87",65.199939,"19F",21,"19F",21,0,"19","19",0,1,1,0
"2221","13154_4#3","15841_5#91",58.3434100000004,"6A",13,"6A",13,0,"6","6",0,1,1,0
"2222","17175_4#56","15873_1#14",126.485238,"15A",40,"22A",40,1,"15","22",1,1,1,1
"2223","15378_3#75","15873_1#14",140.681033,"22A",40,"22A",40,0,"22","22",0,1,1,0
"2224","15874_1#75","15873_1#17",66.089718,"19F",21,"19F",21,0,"19","19",0,1,1,0
"2225","13415_8#46","15873_1#19",82.4975750000001,"6A",41,"6A",41,0,"6","6",0,1,1,0
"2226","13414_8#87","15873_1#2",64.405151,"9V",54,"9V",54,0,"9","9",0,1,1,0
"2227","15841_1#63","15873_1#23",48.348574,"23F",34,"23F",34,0,"23","23",0,1,1,0
"2228","15995_1#55","15873_1#25",24.174159,"19A",17,"19A",17,0,"19","19",0,1,1,0
"2229","14913_7#84","15873_1#27",39.227468,"16F",33,"16F",33,0,"16","16",0,1,1,0
"2230","15995_1#35","15873_1#3",70.884062,"19F",21,"19F",21,0,"19","19",0,1,1,0
"2231","12837_1#9","15873_1#36",29.0255400000001,"6A",13,"6A",13,0,"6","6",0,1,1,0
"2232","14555_3#92","15873_1#36",31.0341300000002,"6B",13,"6A",13,1,"6","6",0,1,1,0
"2233","14412_2#18","15873_1#4",16.392475,"19A",17,"19A",17,0,"19","19",0,1,1,0
"2234","17059_7#90","15873_1#44",12.059444,"23F",14,"23F",14,0,"23","23",0,1,1,0
"2235","17175_5#56","15873_1#51",40.0760750000001,"6B",37,"6B",37,0,"6","6",0,1,1,0
"2236","15841_3#5","15873_1#64",45.898931,"19A",17,"19A",17,0,"19","19",0,1,1,0
"2237","15841_2#40","15873_1#65",31.301803,"19F",14,"23F",14,1,"19","23",1,1,1,1
"2238","14257_1#65","15873_1#65",16.617006,"23F",14,"23F",14,0,"23","23",0,1,1,0
"2239","15841_2#52","15873_1#71",34.330148,"11A",22,"11A",22,0,"11","11",0,1,1,0
"2240","17138_3#56","15873_1#74",66.142057,"19F",21,"19F",21,0,"19","19",0,1,1,0
"2241","14555_3#1","15873_1#79",30.590921,"6A",13,"6B",13,1,"6","6",0,1,1,0
"2242","17059_6#36","15873_1#82",17.086107,"19A",17,"19A",17,0,"19","19",0,1,1,0
"2243","12837_2#34","15873_1#84",82.934323,"9V",54,"9V",54,0,"9","9",0,1,1,0
"2244","13415_6#64","15873_1#87",147.89703,"18C",68,"18C",68,0,"18","18",0,1,1,0
"2245","14257_1#59","15873_1#88",60.2421100000001,"6B",37,"6B",37,0,"6","6",0,1,1,0
"2246","14555_4#74","15873_1#90",38.6008300000001,"3",10,"3",10,0,"3","3",0,1,1,0
"2247","15841_5#68","15873_1#92",36.594072,"11A",22,"11A",22,0,"11","11",0,1,1,0
"2248","16399_6#44","15873_2#23",78.4533719999999,"34",34,"34",34,0,"34","34",0,1,1,0
"2249","14520_5#85","15873_2#38",397.187048,"6B",58,"6A",58,1,"6","6",0,1,1,0
"2250","14410_7#84","15873_2#4",62.546326,"6B",58,"19A",58,1,"6","19",1,1,1,1
"2251","14520_4#94","15873_2#8",41.181001,"15BC",40,"15BC",40,0,"15","15",0,1,1,0
"2252","10395_5#8","15873_3#21",55.232421,"6A",47,"6A",47,0,"6","6",0,1,1,0
"2253","14410_6#52","15873_3#3",0.00501,"10A",30,"10A",30,0,"10","10",0,1,1,0
"2254","16399_6#30","15873_3#39",41.619402,"16F",103,"16F",103,0,"16","16",0,1,1,0
"2255","15378_2#54","15873_3#59",9.16097699999999,"12F",26,"12F",26,0,"12","12",0,1,1,0
"2256","16453_2#24","15873_3#6",41.9398719999999,"15BC",40,"15BC",40,0,"15","15",0,1,1,0
"2257","14520_4#77","15873_3#72",41.2483419999999,"15BC",40,"15BC",40,0,"15","15",0,1,1,0
"2258","15531_6#23","15873_4#71",13.729506,"12F",26,"12F",26,0,"12","12",0,1,1,0
"2259","14410_4#74","15873_4#74",63.045689,"6B",58,"6B",58,0,"6","6",0,1,1,0
"2260","17794_7#185","15873_5#16",41.642021,"15BC",40,"15BC",40,0,"15","15",0,1,1,0
"2261","16399_7#19","15873_5#68",68.632032,"13",80,"13",80,0,"13","13",0,1,1,0
"2262","15531_5#46","15873_5#73",72.264864,"15A",80,"15A",80,0,"15","15",0,1,1,0
"2263","14520_5#2","15873_5#79",31.159186,"19A",5,"19A",5,0,"19","19",0,1,1,0
"2264","17794_7#107","15873_5#81",62.578764,"6B",58,"6B",58,0,"6","6",0,1,1,0
"2265","14520_5#66","15873_5#83",34.4487589999999,"11A",22,"11A",22,0,"11","11",0,1,1,0
"2266","14410_4#30","15873_5#84",0.085108,"23F",94,"23F",94,0,"23","23",0,1,1,0
"2267","17150_6#41","15874_1#27",29.7516499999995,"6A",13,"6A",13,0,"6","6",0,1,1,0
"2268","14555_3#18","15874_1#42",12.133052,"23F",14,"23F",14,0,"23","23",0,1,1,0
"2269","17150_4#34","15874_1#42",30.817217,"6B",14,"23F",14,1,"6","23",1,1,1,1
"2270","14566_5#88","15874_1#44",35.9538110000001,"19F",1,"19F",1,0,"19","19",0,1,1,0
"2271","14936_4#60","15874_1#47",61.681414,"8",3,"8",3,0,"8","8",0,1,1,0
"2272","15995_1#126","15874_1#49",73.332543,"11A",22,"11A",22,0,"11","11",0,1,1,0
"2273","13415_5#12","15874_1#49",577.36227,"6A",22,"11A",22,1,"6","11",1,1,1,1
"2274","14566_6#3","15874_1#55",65.807084,"19F",21,"19F",21,0,"19","19",0,1,1,0
"2275","12291_6#13","15874_1#56",36.186838,"19F",1,"19F",1,0,"19","19",0,1,1,0
"2276","15995_2#25","15874_1#57",26.450374,"23F",37,"6B",37,1,"23","6",1,1,1,1
"2277","14723_6#39","15874_1#57",29.691638,"6B",37,"6B",37,0,"6","6",0,1,1,0
"2278","17175_7#66","15874_1#58",31.45848,"6A",13,"6A",13,0,"6","6",0,1,1,0
"2279","14410_8#94","15874_1#59",34.8815709999999,"6A",13,"6A",13,0,"6","6",0,1,1,0
"2280","13415_8#88","15874_1#63",56.0676920000001,"6B",37,"6B",37,0,"6","6",0,1,1,0
"2281","14913_5#38","15874_1#65",66.572414,"19A",17,"19A",17,0,"19","19",0,1,1,0
"2282","15841_1#80","15874_1#67",65.655292,"19F",21,"19F",21,0,"19","19",0,1,1,0
"2283","13415_8#3","15874_1#72",32.1715469999995,"14",18,"14",18,0,"14","14",0,1,1,0
"2284","15873_1#17","15874_1#75",66.089718,"19F",21,"19F",21,0,"19","19",0,1,1,0
"2285","12291_6#16","15874_1#76",42.007487,"14",9,"14",9,0,"14","14",0,1,1,0
"2286","17150_6#22","15874_1#82",44.1129779999999,"15A",22,"15A",22,0,"15","15",0,1,1,0
"2287","15841_5#21","15874_1#86",45.417699,"11A",22,"11A",22,0,"11","11",0,1,1,0
"2288","15841_5#87","15874_1#91",65.199939,"19F",21,"19F",21,0,"19","19",0,1,1,0
"2289","15995_2#159","15874_1#93",81.849292,"19F",21,"19F",21,0,"19","19",0,1,1,0
"2290","17059_6#54","15995_1#105",64.6908680000001,"21",11,"21",11,0,"21","21",0,1,1,0
"2291","17175_4#54","15995_1#109",24.771358,"35B",5,"35B",5,0,"35","35",0,1,1,0
"2292","17059_6#40","15995_1#117",71.274198,"16F",33,"16F",33,0,"16","16",0,1,1,0
"2293","14566_5#75","15995_1#118",65.807081,"19F",21,"19F",21,0,"19","19",0,1,1,0
"2294","13415_6#28","15995_1#120",40.9615239999999,"34",34,"34",34,0,"34","34",0,1,1,0
"2295","15874_1#49","15995_1#126",73.332543,"11A",22,"11A",22,0,"11","11",0,1,1,0
"2296","13415_4#44","15995_1#139",66.032144,"19F",21,"19F",21,0,"19","19",0,1,1,0
"2297","14566_6#28","15995_1#142",25.621718,"23F",14,"23F",14,0,"23","23",0,1,1,0
"2298","15841_2#95","15995_1#149",66.074015,"19F",21,"19F",21,0,"19","19",0,1,1,0
"2299","17175_7#89","15995_1#154",12.697381,"23F",14,"23F",14,0,"23","23",0,1,1,0
"2300","15874_1#55","15995_1#156",65.54015,"19F",21,"19F",21,0,"19","19",0,1,1,0
"2301","17175_5#8","15995_1#169",70.339729,"19F",21,"19F",21,0,"19","19",0,1,1,0
"2302","19084_8#115","15995_1#17",266.733702,"19B",4,"19B",4,0,"19","19",0,1,1,0
"2303","15731_8#3","15995_1#170",30.758475,"16F",33,"16F",33,0,"16","16",0,1,1,0
"2304","17059_7#52","15995_1#175",58.51648,"15A",22,"15A",22,0,"15","15",0,1,1,0
"2305","15841_1#91","15995_1#181",52.279148,"10A",40,"10A",40,0,"10","10",0,1,1,0
"2306","15841_4#13","15995_1#184",36.325907,"11A",22,"11A",22,0,"11","11",0,1,1,0
"2307","15841_1#78","15995_1#187",68.136214,"19F",21,"19F",21,0,"19","19",0,1,1,0
"2308","17138_4#82","15995_1#189",34.9283609999999,"11A",22,"11A",22,0,"11","11",0,1,1,0
"2309","13415_8#17","15995_1#22",40.370064,"14",9,"14",9,0,"14","14",0,1,1,0
"2310","15731_8#66","15995_1#32",58.289093,"6B",37,"6B",37,0,"6","6",0,1,1,0
"2311","15841_5#15","15995_1#38",19.027669,"23F",14,"23F",14,0,"23","23",0,1,1,0
"2312","13415_4#84","15995_1#39",91.67984,"9V",54,"9V",54,0,"9","9",0,1,1,0
"2313","13415_6#75","15995_1#40",30.6852199999998,"6A",13,"6A",13,0,"6","6",0,1,1,0
"2314","15731_8#70","15995_1#41",30.951855,"6A",5,"6A",5,0,"6","6",0,1,1,0
"2315","15841_1#25","15995_1#42",62.2694470000001,"6B",37,"6B",37,0,"6","6",0,1,1,0
"2316","14410_8#43","15995_1#43",74.483329,"4",79,"4",79,0,"4","4",0,1,1,0
"2317","17138_5#6","15995_1#46",43.704749,"23F",14,"23F",14,0,"23","23",0,1,1,0
"2318","13415_4#71","15995_1#5",65.215641,"19F",21,"19F",21,0,"19","19",0,1,1,0
"2319","14257_1#54","15995_1#54",67.306828,"6B",37,"6B",37,0,"6","6",0,1,1,0
"2320","15873_1#25","15995_1#55",24.174159,"19A",17,"19A",17,0,"19","19",0,1,1,0
"2321","15731_8#67","15995_1#61",14.224746,"23F",14,"23F",14,0,"23","23",0,1,1,0
"2322","12837_1#57","15995_1#67",40.0873009999999,"34",34,"34",34,0,"34","34",0,1,1,0
"2323","15841_5#24","15995_1#68",40.566634,"19A",17,"19A",17,0,"19","19",0,1,1,0
"2324","14723_4#15","15995_1#68",59.446431,"19F",17,"19A",17,1,"19","19",0,1,1,0
"2325","15995_2#187","15995_1#73",65.524444,"19F",21,"19F",21,0,"19","19",0,1,1,0
"2326","12837_2#33","15995_1#74",25.3834830000001,"23F",5,"23F",5,0,"23","23",0,1,1,0
"2327","17175_5#1","15995_1#89",65.534914,"19F",21,"19F",21,0,"19","19",0,1,1,0
"2328","19084_8#12","15995_1#91",302.669962,"19F",14,"19F",14,0,"19","19",0,1,1,0
"2329","17138_5#6","15995_1#91",12.02264,"23F",14,"19F",14,1,"23","19",1,1,1,1
"2330","14723_3#80","15995_2#102",46.30661,"10A",40,"10A",40,0,"10","10",0,1,1,0
"2331","15874_1#61","15995_2#105",32.7503889999996,"6A",13,"6A",13,0,"6","6",0,1,1,0
"2332","17175_8#47","15995_2#119",68.7515109999999,"21",11,"21",11,0,"21","21",0,1,1,0
"2333","14566_6#45","15995_2#123",38.1726389999999,"6A",13,"6A",13,0,"6","6",0,1,1,0
"2334","17150_4#50","15995_2#124",100.935131,"16F",33,"16F",33,0,"16","16",0,1,1,0
"2335","17059_8#19","15995_2#130",34.91289,"20A",22,"20A",22,0,"20","20",0,1,1,0
"2336","13470_1#86","15995_2#136",18.348734,"19A",17,"19A",17,0,"19","19",0,1,1,0
"2337","17150_5#7","15995_2#138",43.2877490000001,"34",34,"34",34,0,"34","34",0,1,1,0
"2338","15995_2#77","15995_2#141",24.485041,"35B",5,"35B",5,0,"35","35",0,1,1,0
"2339","15995_2#49","15995_2#153",32.108999,"16F",33,"16F",33,0,"16","16",0,1,1,0
"2340","17870_7#42","15995_2#174",99.674496,"15A",22,"15A",22,0,"15","15",0,1,1,0
"2341","17175_4#56","15995_2#177",46.529351,"15A",40,"15A",40,0,"15","15",0,1,1,0
"2342","15995_1#73","15995_2#187",65.524444,"19F",21,"19F",21,0,"19","19",0,1,1,0
"2343","15874_1#57","15995_2#25",26.450374,"6B",37,"23F",37,1,"6","23",1,1,1,1
"2344","12837_5#7","15995_2#45",121.6173,"19F",90,"19F",90,0,"19","19",0,1,1,0
"2345","15995_2#153","15995_2#49",32.108999,"16F",33,"16F",33,0,"16","16",0,1,1,0
"2346","17059_7#29","15995_2#69",110.313385,"15A",22,"15A",22,0,"15","15",0,1,1,0
"2347","15995_2#141","15995_2#77",24.485041,"35B",5,"35B",5,0,"35","35",0,1,1,0
"2348","17175_6#16","15995_2#78",69.810802,"16F",33,"16F",33,0,"16","16",0,1,1,0
"2349","17175_7#41","15995_2#80",34.582842,"11A",22,"11A",22,0,"11","11",0,1,1,0
"2350","13415_5#95","15995_2#89",240.751014,"18C",67,"18C",67,0,"18","18",0,1,1,0
"2351","18090_2#42","16043_2#58",44.410437,"14",1,"19F",1,1,"14","19",1,1,1,1
"2352","19341_2#117","16043_2#58",37.878165,"19F",1,"19F",1,0,"19","19",0,1,1,0
"2353","12837_5#30","16043_2#59",154.853903,"15BC",4,"19A",4,1,"15","19",1,1,1,1
"2354","11826_1#51","16043_2#59",172.601418,"19A",4,"19A",4,0,"19","19",0,1,1,0
"2355","13415_4#40","16043_2#61",35.7433349999999,"19F",1,"23F",1,1,"19","23",1,1,1,1
"2356","16288_4#38","16043_2#66",139.876351,"9V",43,"9V",43,0,"9","9",0,1,1,0
"2357","21242_2#126","16043_2#71",54.326889,"14",6,"14",6,0,"14","14",0,1,1,0
"2358","15608_4#49","16043_2#81",557.303562,"6B",13,"6A",13,1,"6","6",0,1,1,0
"2359","13670_3#15","16043_2#81",488.662598,"6C",13,"6A",13,1,"6","6",0,1,1,0
